Indiv,Gland,Day,Bout,Species,Site,Group,Sex,Repro,Value
U,SP,D04,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,ST,D04,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D05,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D05,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,ST,D05,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D06,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D06,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,ST,D06,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D07,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D07,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,ST,D07,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D08,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D08,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,ST,D08,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D09,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D09,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,1
U,ST,D09,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D10,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D10,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,1
U,ST,D10,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D01,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D01,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,ST,D01,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D02,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,1
U,SP,D02,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,ST,D02,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D03,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D03,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,1
U,ST,D03,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D04,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D04,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,ST,D04,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D05,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,2
U,SP,D05,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,ST,D05,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D06,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D06,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,ST,D06,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D07,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D07,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,1
U,ST,D07,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D08,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D08,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,ST,D08,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D09,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,1
U,SP,D09,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,ST,D09,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,AG,D10,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,1
U,SP,D10,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,ST,D10,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
V,AG,D01,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D01,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D01,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D02,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D02,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D02,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D03,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D03,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D03,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D04,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D04,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D04,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D05,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D05,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D05,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D06,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
V,SP,D06,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D06,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D07,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D07,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D07,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D08,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D08,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D08,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D09,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D09,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D09,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D10,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D10,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D10,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D01,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D01,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D01,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D02,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D02,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D02,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D03,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
V,SP,D03,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D03,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D04,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D04,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D04,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D05,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D05,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D05,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D06,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D06,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D06,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D07,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D07,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D07,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D08,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D08,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D08,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D09,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D09,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D09,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D10,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D10,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D10,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D01,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D01,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D01,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D02,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
V,SP,D02,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D02,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D03,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
V,SP,D03,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D03,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D04,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D04,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D04,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D05,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D05,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D05,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D06,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D06,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D06,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D07,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D07,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D07,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D08,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D08,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D08,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D09,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
V,SP,D09,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D09,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D10,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D10,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D10,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D01,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D01,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D01,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D02,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D02,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D02,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D03,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D03,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D03,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D04,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D04,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D04,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D05,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D05,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D05,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D06,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D06,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D06,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D07,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D07,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D07,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D08,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D08,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D08,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D09,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
V,SP,D09,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D09,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D10,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D10,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D10,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D01,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
V,SP,D01,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D01,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D02,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D02,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D02,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D03,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D03,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D03,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D04,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D04,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D04,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D05,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D05,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D05,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D06,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D06,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D06,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D07,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D07,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D07,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D08,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D08,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D08,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D09,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
V,SP,D09,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,ST,D09,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D10,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,4
V,SP,D10,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
V,ST,D10,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D01,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D01,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D01,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D02,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D02,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D02,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D03,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
W,SP,D03,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D03,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D04,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D04,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D04,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D05,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D05,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D05,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D06,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D06,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D06,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D07,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D07,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D07,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D08,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D08,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D08,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D09,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D09,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D09,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D10,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D10,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D10,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D01,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D01,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D01,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D02,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D02,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D02,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D03,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D03,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D03,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D04,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D04,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D04,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D05,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D05,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D05,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D06,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D06,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D06,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D07,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D07,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D07,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D08,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D08,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D08,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D09,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D09,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D09,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D10,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D10,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D10,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D01,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D01,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D01,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D02,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D02,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D02,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D03,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D03,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D03,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D04,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D04,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D04,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D05,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D05,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D05,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D06,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D06,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D06,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D07,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D07,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D07,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D08,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D08,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D08,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D09,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D09,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D09,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D10,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D10,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D10,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D01,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D01,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D01,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D02,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D02,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D02,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D03,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D03,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D03,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D04,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D04,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D04,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D05,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D05,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D05,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D06,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D06,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D06,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D07,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D07,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D07,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
