Indiv,Gland,Day,Bout,Species,Site,Group,Sex,Repro,Value
K,SP,D10,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D01,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D02,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D03,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D04,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D05,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D06,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D07,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D08,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D09,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D10,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D01,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D02,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D03,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D04,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D05,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D06,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D07,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D08,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D09,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D10,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D01,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D02,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D03,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D04,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D05,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D06,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D07,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D08,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D09,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D10,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
L,SP,D01,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D02,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D03,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D04,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D05,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D06,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D07,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D08,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D09,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D10,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D01,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D02,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D03,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D04,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D05,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D06,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D07,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D08,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D09,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D10,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D01,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D02,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D03,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D04,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D05,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D06,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D07,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D08,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D09,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D10,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D01,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D02,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D03,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D04,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D05,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D06,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D07,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D08,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D09,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D10,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D01,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D02,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D03,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D04,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D05,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D06,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D07,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D08,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D09,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D10,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
M,SP,D01,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D02,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D03,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D04,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D05,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D06,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D07,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D08,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D09,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
M,SP,D10,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D01,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D02,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D03,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D04,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D05,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D06,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D07,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D08,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D09,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D10,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D01,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D02,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D03,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D04,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D05,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D06,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D07,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D08,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D09,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D10,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D01,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D02,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D03,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D04,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D05,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D06,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D07,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D08,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D09,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D10,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D01,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D02,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D03,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D04,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D05,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D06,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D07,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D08,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D09,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
M,SP,D10,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
N,SP,D01,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D02,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D03,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,1
N,SP,D04,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D05,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D06,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D07,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D08,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D09,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D10,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D01,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,1
N,SP,D02,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D03,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D04,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D05,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D06,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D07,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D08,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D09,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D10,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D01,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D02,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D03,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D04,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D05,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D06,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D07,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D08,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D09,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D10,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D01,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D02,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D03,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D04,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D05,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D06,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D07,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D08,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D09,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D10,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D01,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D02,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D03,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D04,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D05,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D06,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D07,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D08,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D09,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
N,SP,D10,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Reproductive,0
O,SP,D01,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,1
O,SP,D02,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D03,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D04,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D05,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D06,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D07,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D08,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D09,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D10,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D01,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,1
O,SP,D02,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D03,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D04,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D05,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D06,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D07,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D08,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,1
O,SP,D09,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D10,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,1
O,SP,D01,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D02,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,1
O,SP,D03,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D04,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,1
O,SP,D05,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D06,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D07,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D08,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D09,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D10,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D01,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D02,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D03,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D04,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D05,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D06,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D07,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D08,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D09,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D10,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,1
O,SP,D01,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D02,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D03,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,1
O,SP,D04,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D05,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D06,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D07,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D08,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,1
O,SP,D09,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
O,SP,D10,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Reproductive,0
P,SP,D01,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,1
P,SP,D02,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D03,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D04,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D05,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D06,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D07,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D08,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,1
P,SP,D09,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,1
P,SP,D10,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D01,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D02,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D03,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,1
P,SP,D04,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,1
P,SP,D05,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D06,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,1
P,SP,D07,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D08,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,1
P,SP,D09,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D10,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D01,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D02,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D03,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,1
P,SP,D04,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D05,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D06,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,1
P,SP,D07,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,1
P,SP,D08,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,1
P,SP,D09,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D10,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,1
P,SP,D01,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,1
P,SP,D02,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D03,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D04,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D05,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D06,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D07,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D08,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D09,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D10,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,1
P,SP,D01,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D02,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D03,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D04,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D05,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D06,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D07,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D08,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,3
P,SP,D09,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
P,SP,D10,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,2
Q,SP,D01,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D02,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,1
Q,SP,D03,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D04,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D05,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D06,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D07,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D08,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,1
Q,SP,D09,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D10,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D01,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D02,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D03,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,1
Q,SP,D04,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D05,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D06,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D07,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D08,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D09,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D10,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D01,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D02,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D03,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D04,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D05,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D06,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D07,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D08,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D09,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D10,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D01,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D02,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D03,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D04,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D05,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D06,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D07,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D08,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D09,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D10,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D01,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D02,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
